,Account Number,Transaction Date,Value,Current Balance
8143,44662337,2023-02-09,-140.49,747.31
1391,44662337,2023-02-14,162.09,909.4
1153,44701536,2023-01-31,0.0,995.4
120,44701536,2023-02-01,-76.18,919.22
121,44701536,2023-02-06,-151.44,767.78
122,44701536,2023-02-08,-117.22,650.56
7876,44701536,2023-02-08,110.6,761.16
123,44701536,2023-02-10,-117.1,644.06
124,44701536,2023-02-11,-75.88,568.18
1154,44711172,2023-01-31,0.0,382.83
3473,44711172,2023-02-02,-174.75,208.07999999999998
5745,44711172,2023-02-04,141.33,349.40999999999997
5744,44711172,2023-02-04,150.01,499.41999999999996
3474,44711172,2023-02-08,-81.17,418.25
5746,44711172,2023-02-13,8.94,427.19
1155,44759468,2023-01-31,0.0,962.91
1226,44759468,2023-02-01,-97.92,864.99
5491,44759468,2023-02-04,141.71,1006.6999999999999
5492,44759468,2023-02-07,84.46,1091.1599999999999
1227,44759468,2023-02-09,-35.18,1055.98
1228,44759468,2023-02-10,-105.35,950.63
5493,44759468,2023-02-10,74.15,1024.78
1229,44759468,2023-02-11,-34.81,989.97
1230,44759468,2023-02-12,-169.36,820.6099999999999
1231,44759468,2023-02-13,-110.34,710.27
1156,44794340,2023-01-31,0.0,488.91
8611,44794340,2023-02-13,-71.54,417.37
1157,44812075,2023-01-31,0.0,863.71
1966,44812075,2023-02-01,601.7,1465.41
2670,44812075,2023-02-02,-108.51,1356.9
1967,44812075,2023-02-02,116.1,1473.0
1968,44812075,2023-02-06,127.59,1600.5900000000001
1969,44812075,2023-02-12,127.27,1727.8600000000001
1970,44812075,2023-02-13,64.31,1792.17
1158,44816910,2023-01-31,0.0,185.51
825,44816910,2023-02-01,229.8,415.31
826,44816910,2023-02-04,89.58,504.89
6593,44816910,2023-02-05,-147.37,357.52
6594,44816910,2023-02-05,-9.05,348.46999999999997
827,44816910,2023-02-05,56.62,405.09
828,44816910,2023-02-06,30.45,435.53999999999996
829,44816910,2023-02-07,756.5,1192.04
830,44816910,2023-02-08,110.8,1302.84
6595,44816910,2023-02-13,-118.4,1184.44
6596,44816910,2023-02-13,-32.01,1152.4299999999998
1159,44873253,2023-01-31,0.0,660.51
3769,44873253,2023-02-03,8.57,669.08
3770,44873253,2023-02-03,60.33,729.41
6290,44873253,2023-02-05,-93.57,635.84
6291,44873253,2023-02-07,-113.43,522.41
6293,44873253,2023-02-10,-192.26,330.15
6292,44873253,2023-02-10,-93.74,236.41000000000003
3771,44873253,2023-02-11,726.2,962.6100000000001
1160,44902994,2023-01-31,0.0,790.34
1384,44902994,2023-02-01,85.77,876.11
2759,44902994,2023-02-02,-174.13,701.98
2762,44902994,2023-02-03,-1259.6,-557.6199999999998
2761,44902994,2023-02-03,-58.23,-615.8499999999998
2760,44902994,2023-02-03,-31.0,-646.8499999999998
1385,44902994,2023-02-03,23.84,-623.0099999999999
1387,44902994,2023-02-04,76.17,-546.8399999999998
1386,44902994,2023-02-04,94.29,-452.54999999999984
1388,44902994,2023-02-05,99.16,-353.38999999999976
2763,44902994,2023-02-06,-28.63,-382.01999999999987
1389,44902994,2023-02-08,117.41,-264.6099999999998
2764,44902994,2023-02-13,-61.69,-326.29999999999984
1161,44912164,2023-01-31,0.0,355.61
4781,44912164,2023-02-03,-110.67,244.94
4782,44912164,2023-02-05,-29.75,215.19
4783,44912164,2023-02-07,-50.93,164.26000000000002
8552,44912164,2023-02-12,25.82,190.08
4784,44912164,2023-02-13,-128.76,61.32000000000005
8553,44912164,2023-02-14,49.38,110.70000000000002
8554,44912164,2023-02-14,157.43,268.13
1162,45015534,2023-01-31,0.0,215.54
6715,45015534,2023-02-06,-154.92,60.620000000000005
7485,45015534,2023-02-07,76.2,136.82
7486,45015534,2023-02-08,1032.4,1169.22
7487,45015534,2023-02-09,83.42,1252.64
1163,45015570,2023-01-31,0.0,905.57
309,45015570,2023-02-01,137.72,1043.29
308,45015570,2023-02-01,754.9,1798.19
6985,45015570,2023-02-06,-98.87,1699.3200000000002
6986,45015570,2023-02-06,-72.7,1626.62
310,45015570,2023-02-07,136.3,1762.92
6987,45015570,2023-02-08,-150.64,1612.2800000000002
6988,45015570,2023-02-09,-145.82,1466.46
311,45015570,2023-02-13,159.89,1626.35
312,45015570,2023-02-14,176.37,1802.7200000000003
1164,45020832,2023-01-31,0.0,104.89
3314,45020832,2023-02-02,92.05,196.94
3315,45020832,2023-02-03,89.95,286.89
6278,45020832,2023-02-05,-158.24,128.64999999999998
3316,45020832,2023-02-09,110.01,238.65999999999997
3317,45020832,2023-02-11,16.09,254.75
3318,45020832,2023-02-11,42.85,297.59999999999997
1165,45021115,2023-01-31,0.0,464.27
7588,45021115,2023-02-07,116.04,580.31
7766,45021115,2023-02-08,-189.71,390.59999999999997
7590,45021115,2023-02-10,62.01,452.60999999999996
7589,45021115,2023-02-10,125.47,578.0799999999999
7591,45021115,2023-02-11,1813.6,2391.68
7592,45021115,2023-02-12,41.2,2432.88
7767,45021115,2023-02-13,-18.93,2413.95
1166,45021398,2023-01-31,0.0,783.24
3622,45021398,2023-02-02,77.43,860.6700000000001
3623,45021398,2023-02-04,515.6,1376.27
7920,45021398,2023-02-08,-68.68,1307.5900000000001
7922,45021398,2023-02-10,-344.3,963.2900000000001
7921,45021398,2023-02-10,-72.23,891.0600000000001
3624,45021398,2023-02-10,108.64,999.7
1167,45026430,2023-01-31,0.0,745.31
5335,45026430,2023-02-04,178.94,924.25
7585,45026430,2023-02-07,-36.73,887.52
7586,45026430,2023-02-09,-148.45,739.0699999999999
7587,45026430,2023-02-10,-55.29,683.78
5336,45026430,2023-02-11,626.6,1310.38
7588,45026430,2023-02-13,-85.75,1224.63
1168,45027876,2023-01-31,0.0,80.13
468,45027876,2023-02-01,-170.25,-90.12
467,45027876,2023-02-01,-57.48,-147.6
695,45027876,2023-02-01,72.35,-75.25
469,45027876,2023-02-03,-79.86,-155.11
696,45027876,2023-02-04,176.15,21.04000000000002
470,45027876,2023-02-06,-80.8,-59.75999999999999
471,45027876,2023-02-07,-227.16,-286.91999999999996
697,45027876,2023-02-07,54.35,-232.56999999999994
472,45027876,2023-02-12,-3.07,-235.63999999999993
473,45027876,2023-02-14,-85.41,-321.04999999999995
1169,45029598,2023-01-31,0.0,558.87
6721,45029598,2023-02-06,-119.61,439.26
6722,45029598,2023-02-06,-67.0,372.26
6723,45029598,2023-02-08,-149.83,222.43
6724,45029598,2023-02-09,-64.47,157.96000000000004
8045,45029598,2023-02-09,70.47,228.43
8046,45029598,2023-02-09,76.46,304.89
8047,45029598,2023-02-12,7.46,312.35
6725,45029598,2023-02-14,-1338.4,-1026.0500000000002
8048,45029598,2023-02-14,42.19,-983.86
1170,45067158,2023-01-31,0.0,115.23
5040,45067158,2023-02-04,-102.44,12.790000000000006
5038,45067158,2023-02-04,-101.3,-88.51
5039,45067158,2023-02-04,-78.83,-167.33999999999997
5041,45067158,2023-02-05,-83.99,-251.32999999999998
6520,45067158,2023-02-05,106.32,-145.01
6521,45067158,2023-02-09,184.91,39.90000000000002
6522,45067158,2023-02-10,177.19,217.09000000000003
6523,45067158,2023-02-11,90.72,307.81
1171,45089475,2023-01-31,0.0,676.92
4774,45089475,2023-02-03,-119.64,557.28
4775,45089475,2023-02-13,-1582.4,-1025.1200000000003
4776,45089475,2023-02-13,-125.97,-1151.0900000000001
1172,45111669,2023-01-31,0.0,459.28
920,45111669,2023-02-01,121.91,581.1899999999999
921,45111669,2023-02-03,16.43,597.62
8371,45111669,2023-02-10,-116.33,481.28999999999996
8372,45111669,2023-02-11,-84.36,396.92999999999995
8373,45111669,2023-02-14,-173.04,223.89
1173,45161114,2023-01-31,0.0,282.6
1158,45161114,2023-02-01,134.43,417.03000000000003
1159,45161114,2023-02-06,132.91,549.94
1160,45161114,2023-02-10,126.15,676.09
1174,45196342,2023-01-31,0.0,402.48
2132,45196342,2023-02-01,-64.89,337.59000000000003
2133,45196342,2023-02-03,-104.89,232.70000000000002
5697,45196342,2023-02-04,136.46,369.16
5698,45196342,2023-02-10,120.91,490.07000000000005
2134,45196342,2023-02-11,-112.23,377.84000000000003
2135,45196342,2023-02-12,-1192.7,-814.8600000000001
1175,45238909,2023-01-31,0.0,904.83
5538,45238909,2023-02-04,120.85,1025.68
7901,45238909,2023-02-08,-38.91,986.77
5539,45238909,2023-02-08,751.9,1738.67
5540,45238909,2023-02-13,133.97,1872.64
1176,45242171,2023-01-31,0.0,174.66
5494,45242171,2023-02-04,84.12,258.78
8112,45242171,2023-02-09,-93.14,165.64
5495,45242171,2023-02-13,73.31,238.95
1177,45253870,2023-01-31,0.0,273.37
7265,45253870,2023-02-07,485.9,759.27
8411,45253870,2023-02-11,-78.2,681.0699999999999
7266,45253870,2023-02-12,142.98,824.05
1178,45275334,2023-01-31,0.0,49.55
2970,45275334,2023-02-02,112.23,161.78
4839,45275334,2023-02-03,-89.95,71.83
1179,45397824,2023-01-31,0.0,741.62
1197,45397824,2023-02-01,-130.8,610.8199999999999
3270,45397824,2023-02-02,177.51,788.3299999999999
1198,45397824,2023-02-03,-154.95,633.38
3271,45397824,2023-02-03,20.42,653.8
1199,45397824,2023-02-07,-113.55,540.25
3272,45397824,2023-02-11,46.65,586.9
3273,45397824,2023-02-12,134.97,721.87
1200,45397824,2023-02-14,-625.3,96.57000000000005
1180,45519330,2023-01-31,0.0,840.22
777,45519330,2023-02-01,-180.83,659.39
778,45519330,2023-02-01,-80.88,578.51
4182,45519330,2023-02-03,240.26,818.77
4183,45519330,2023-02-07,85.76,904.53
779,45519330,2023-02-11,-163.65,740.88
4184,45519330,2023-02-13,25.59,766.47
1181,45543867,2023-01-31,0.0,419.92
1368,45543867,2023-02-01,82.42,502.34000000000003
1369,45543867,2023-02-02,117.71,620.05
1371,45543867,2023-02-03,106.43,726.48
1370,45543867,2023-02-03,136.66,863.1400000000001
1372,45543867,2023-02-07,1522.0,2385.14
1373,45543867,2023-02-09,100.78,2485.92
8502,45543867,2023-02-11,-78.66,2407.26
1374,45543867,2023-02-13,562.4,2969.66
1182,45558696,2023-01-31,0.0,760.19
3524,45558696,2023-02-02,1890.0,2650.19
6370,45558696,2023-02-05,-1526.1,1124.0900000000001
6372,45558696,2023-02-07,-173.42,950.6700000000002
6371,45558696,2023-02-07,-144.93,805.7400000000001
3525,45558696,2023-02-07,42.19,847.9300000000002
6373,45558696,2023-02-08,-62.15,785.7800000000002
1183,45611838,2023-01-31,0.0,784.55
4532,45611838,2023-02-03,47.74,832.29
5783,45611838,2023-02-04,-53.51,778.78
4533,45611838,2023-02-04,46.49,825.27
5784,45611838,2023-02-06,-97.64,727.63
5785,45611838,2023-02-07,-69.22,658.41
4534,45611838,2023-02-09,173.88,832.29
4535,45611838,2023-02-14,122.61,954.9
1184,45631973,2023-01-31,0.0,762.7
542,45631973,2023-02-01,-187.01,575.69
5530,45631973,2023-02-04,109.43,685.1200000000001
543,45631973,2023-02-05,-220.0,465.12000000000006
544,45631973,2023-02-08,-1428.0,-962.8799999999999
5531,45631973,2023-02-09,105.79,-857.0899999999999
545,45631973,2023-02-11,-108.78,-965.8699999999999
1185,45639009,2023-01-31,0.0,489.05
5350,45639009,2023-02-04,-108.24,380.81
5351,45639009,2023-02-04,-72.72,308.09000000000003
5353,45639009,2023-02-05,-72.56,235.53000000000003
5352,45639009,2023-02-05,-5.44,230.09000000000003
5354,45639009,2023-02-09,-44.94,185.15000000000003
5355,45639009,2023-02-12,-114.03,71.12
8560,45639009,2023-02-12,205.26,276.38
1186,45688415,2023-01-31,0.0,686.92
1643,45688415,2023-02-01,1393.7,2080.62
1644,45688415,2023-02-03,178.47,2259.09
7590,45688415,2023-02-07,-121.91,2137.18
7591,45688415,2023-02-11,-135.48,2001.6999999999998
1645,45688415,2023-02-11,96.36,2098.06
1646,45688415,2023-02-13,102.31,2200.37
1187,45706674,2023-01-31,0.0,390.73
263,45706674,2023-02-01,-1187.7,-796.97
265,45706674,2023-02-04,-150.84,-947.81
264,45706674,2023-02-04,-141.31,-1089.1200000000001
5463,45706674,2023-02-04,114.54,-974.5799999999999
5464,45706674,2023-02-05,109.63,-864.95
266,45706674,2023-02-06,-60.77,-925.72
267,45706674,2023-02-10,-123.35,-1049.07
268,45706674,2023-02-12,-158.11,-1207.18
1188,45740727,2023-01-31,0.0,904.27
6196,45740727,2023-02-05,149.91,1054.18
7851,45740727,2023-02-08,-220.34,833.8399999999999
6197,45740727,2023-02-13,155.36,989.2
1189,45790907,2023-01-31,0.0,567.67
1273,45790907,2023-02-01,112.34,680.01
1272,45790907,2023-02-01,1264.3,1944.31
5608,45790907,2023-02-04,-45.53,1898.7799999999997
1274,45790907,2023-02-04,133.0,2031.7799999999997
1275,45790907,2023-02-05,58.28,2090.06
1276,45790907,2023-02-05,108.92,2198.98
5609,45790907,2023-02-07,-67.95,2131.0299999999997
5610,45790907,2023-02-10,-1275.4,855.6299999999998
5611,45790907,2023-02-12,-144.32,711.3099999999997
5612,45790907,2023-02-14,-67.85,643.4599999999998
1190,45816894,2023-01-31,0.0,227.68
2968,45816894,2023-02-02,-81.01,146.67000000000002
7877,45816894,2023-02-08,1006.9,1153.57
2969,45816894,2023-02-13,-152.58,1000.99
2970,45816894,2023-02-13,-44.84,956.1500000000001
1191,45822265,2023-01-31,0.0,881.34
2334,45822265,2023-02-02,-180.16,701.1800000000001
2335,45822265,2023-02-03,-113.78,587.4000000000001
2336,45822265,2023-02-05,-1152.5,-565.1
2337,45822265,2023-02-05,-617.7,-1182.8000000000002
6431,45822265,2023-02-05,99.15,-1083.65
2338,45822265,2023-02-11,-140.15,-1223.8000000000002
2339,45822265,2023-02-11,-86.28,-1310.08
6432,45822265,2023-02-12,877.5,-432.58000000000004
1192,45829157,2023-01-31,0.0,361.77
1479,45829157,2023-02-01,-147.6,214.17
1480,45829157,2023-02-03,-183.87,30.299999999999955
6365,45829157,2023-02-05,23.74,54.039999999999964
6366,45829157,2023-02-06,156.97,211.01
1481,45829157,2023-02-08,-80.46,130.55
6367,45829157,2023-02-10,114.0,244.55
6368,45829157,2023-02-12,89.04,333.59000000000003
1482,45829157,2023-02-14,-153.48,180.11
1193,45859156,2023-01-31,0.0,644.5
1929,45859156,2023-02-01,-146.02,498.48
2394,45859156,2023-02-02,120.32,618.8
2395,45859156,2023-02-05,166.03,784.8299999999999
2396,45859156,2023-02-07,102.22,887.05
2397,45859156,2023-02-10,1725.1,2612.1499999999996
1194,45960045,2023-01-31,0.0,853.47
4384,45960045,2023-02-03,49.28,902.75
4383,45960045,2023-02-03,128.1,1030.85
7506,45960045,2023-02-07,-45.38,985.47
4385,45960045,2023-02-09,120.08,1105.55
7508,45960045,2023-02-13,-48.13,1057.42
7507,45960045,2023-02-13,-35.47,1021.95
1195,45974864,2023-01-31,0.0,957.27
4644,45974864,2023-02-03,-108.6,848.67
8349,45974864,2023-02-10,120.81,969.48
8350,45974864,2023-02-13,63.85,1033.33
4645,45974864,2023-02-14,-43.42,989.91
1196,46012936,2023-01-31,0.0,120.79
3757,46012936,2023-02-03,46.59,167.38
5389,46012936,2023-02-04,-113.62,53.760000000000005
3758,46012936,2023-02-06,55.52,109.28
3759,46012936,2023-02-13,62.93,172.21
5390,46012936,2023-02-14,-175.07,-2.859999999999985
1197,46059921,2023-01-31,0.0,905.78
1223,46059921,2023-02-01,-95.21,810.5699999999999
1224,46059921,2023-02-02,-79.3,731.27
8378,46059921,2023-02-10,83.52,814.79
8379,46059921,2023-02-13,9.8,824.5899999999999
1225,46059921,2023-02-14,-147.85,676.74
1198,46064017,2023-01-31,0.0,672.77
2127,46064017,2023-02-02,28.99,701.76
2128,46064017,2023-02-03,129.73,831.49
2129,46064017,2023-02-05,60.9,892.39
2130,46064017,2023-02-10,1575.6,2467.99
8401,46064017,2023-02-11,-471.8,1996.1899999999998
8402,46064017,2023-02-12,-115.87,1880.3199999999997
2131,46064017,2023-02-12,145.68,2025.9999999999998
8403,46064017,2023-02-13,-800.9,1225.1
2132,46064017,2023-02-14,141.13,1366.2299999999998
1199,46067647,2023-01-31,0.0,677.66
3896,46067647,2023-02-03,-98.31,579.3499999999999
3895,46067647,2023-02-03,-88.94,490.40999999999997
3894,46067647,2023-02-03,-54.41,436.0
6646,46067647,2023-02-06,64.29,500.28999999999996
3897,46067647,2023-02-08,-43.9,456.39
6647,46067647,2023-02-13,140.52,596.91
6648,46067647,2023-02-14,101.91,698.8199999999999
1200,46073044,2023-01-31,0.0,957.36
6974,46073044,2023-02-06,-158.15,799.21
6975,46073044,2023-02-08,-265.04,534.17
6976,46073044,2023-02-11,-121.51,412.65999999999997
8658,46073044,2023-02-14,155.82,568.48
8659,46073044,2023-02-14,1879.5,2447.98
1201,46085917,2023-01-31,0.0,340.16
6821,46085917,2023-02-06,104.85,445.01
7746,46085917,2023-02-08,-1374.1,-929.0899999999999
7747,46085917,2023-02-08,-110.8,-1039.8899999999999
7748,46085917,2023-02-09,-155.66,-1195.55
6822,46085917,2023-02-10,90.3,-1105.25
6823,46085917,2023-02-11,155.49,-949.76
6824,46085917,2023-02-13,62.41,-887.3499999999999
6825,46085917,2023-02-13,67.31,-820.04
1202,46100177,2023-01-31,0.0,979.25
2627,46100177,2023-02-02,-681.0,298.25
2626,46100177,2023-02-02,-93.98,204.26999999999998
2628,46100177,2023-02-03,-42.34,161.92999999999995
2629,46100177,2023-02-06,-74.62,87.30999999999995
7754,46100177,2023-02-08,797.2,884.51
7755,46100177,2023-02-09,99.44,983.95
1203,46133743,2023-01-31,0.0,862.26
3007,46133743,2023-02-02,-100.0,762.26
6736,46133743,2023-02-06,93.21,855.47
6737,46133743,2023-02-10,29.52,884.99
1204,46215382,2023-01-31,0.0,549.77
3869,46215382,2023-02-03,-1569.4,-1019.6300000000001
3870,46215382,2023-02-03,-152.95,-1172.5800000000002
3871,46215382,2023-02-03,-76.11,-1248.69
3872,46215382,2023-02-04,-57.41,-1306.1000000000001
3873,46215382,2023-02-05,-114.53,-1420.63
7178,46215382,2023-02-06,171.29,-1249.3400000000001
3874,46215382,2023-02-07,-167.72,-1417.0600000000002
7179,46215382,2023-02-10,2084.1,667.0399999999997
3875,46215382,2023-02-11,-56.36,610.6799999999997
3876,46215382,2023-02-13,-38.78,571.8999999999997
7180,46215382,2023-02-13,135.78,707.6799999999997
1205,46230315,2023-01-31,0.0,4.43
2347,46230315,2023-02-02,120.61,125.03999999999999
5274,46230315,2023-02-04,-153.16,-28.119999999999997
5275,46230315,2023-02-06,-145.42,-173.53999999999996
5276,46230315,2023-02-13,-66.15,-239.69
2348,46230315,2023-02-13,125.25,-114.44
1206,46231176,2023-01-31,0.0,290.35
1430,46231176,2023-02-01,-1397.4,-1107.0500000000002
177,46231176,2023-02-01,162.41,-944.64
178,46231176,2023-02-02,98.15,-846.4900000000001
1431,46231176,2023-02-05,-46.86,-893.35
179,46231176,2023-02-09,625.1,-268.25
1432,46231176,2023-02-11,-17.45,-285.70000000000005
1433,46231176,2023-02-12,-37.7,-323.4
180,46231176,2023-02-12,55.81,-267.59000000000003
1434,46231176,2023-02-13,-16.59,-284.17999999999995
181,46231176,2023-02-13,94.69,-189.49
1207,46255563,2023-01-31,0.0,565.42
1128,46255563,2023-02-01,92.51,657.93
5214,46255563,2023-02-04,-129.16,528.77
5216,46255563,2023-02-14,-89.67,439.09999999999997
5215,46255563,2023-02-14,-52.1,387.0
1208,46322903,2023-01-31,0.0,873.01
6822,46322903,2023-02-06,-179.1,693.91
6823,46322903,2023-02-06,-22.54,671.37
6824,46322903,2023-02-08,-206.07,465.3
7751,46322903,2023-02-08,66.39,531.69
7752,46322903,2023-02-09,143.77,675.46
7753,46322903,2023-02-14,81.74,757.2
1209,46326165,2023-01-31,0.0,571.8
4625,46326165,2023-02-03,-94.28,477.52
6921,46326165,2023-02-06,14.55,492.06999999999994
4626,46326165,2023-02-07,-87.09,404.97999999999996
6922,46326165,2023-02-10,143.62,548.5999999999999
4627,46326165,2023-02-12,-99.3,449.29999999999995
6923,46326165,2023-02-13,185.27,634.5699999999999
1210,46346470,2023-01-31,0.0,787.87
3731,46346470,2023-02-02,-93.94,693.9300000000001
3732,46346470,2023-02-04,-133.0,560.9300000000001
3733,46346470,2023-02-08,-35.51,525.4200000000001
8180,46346470,2023-02-09,70.29,595.71
3734,46346470,2023-02-11,-118.19,477.52
8181,46346470,2023-02-12,81.44,558.96
3735,46346470,2023-02-13,-67.73,491.23
1211,46355307,2023-01-31,0.0,152.4
946,46355307,2023-02-01,-161.31,-8.909999999999997
2694,46355307,2023-02-02,174.13,165.22
947,46355307,2023-02-14,-987.9,-822.68
1212,46442210,2023-01-31,0.0,732.14
2200,46442210,2023-02-02,-118.22,613.92
6836,46442210,2023-02-06,80.8,694.72
2201,46442210,2023-02-09,-899.8,-205.07999999999993
2202,46442210,2023-02-11,-23.58,-228.65999999999997
6837,46442210,2023-02-14,34.84,-193.81999999999994
1213,46479025,2023-01-31,0.0,323.03
5695,46479025,2023-02-04,-45.51,277.52
5394,46479025,2023-02-04,88.89,366.40999999999997
5696,46479025,2023-02-11,-90.03,276.38
5395,46479025,2023-02-12,100.49,376.86999999999995
5697,46479025,2023-02-14,-172.38,204.48999999999998
1214,46525458,2023-01-31,0.0,938.4
6615,46525458,2023-02-05,-1748.6,-810.1999999999999
7446,46525458,2023-02-07,153.96,-656.2399999999999
7445,46525458,2023-02-07,1225.0,568.7600000000001
7447,46525458,2023-02-10,86.14,654.9000000000001
6616,46525458,2023-02-11,-38.25,616.6500000000001
6617,46525458,2023-02-13,-116.37,500.2800000000001
1215,46552077,2023-01-31,0.0,672.51
3566,46552077,2023-02-02,-54.94,617.5699999999999
3567,46552077,2023-02-06,-153.53,464.03999999999996
1216,46561814,2023-01-31,0.0,216.29
1726,46561814,2023-02-01,70.34,286.63
6704,46561814,2023-02-06,-106.0,180.63
6706,46561814,2023-02-07,-214.17,-33.53999999999999
6705,46561814,2023-02-07,-185.39,-218.92999999999998
1727,46561814,2023-02-07,93.93,-124.99999999999997
1728,46561814,2023-02-09,124.56,-0.4399999999999693
6707,46561814,2023-02-13,-159.46,-159.89999999999995
1217,46597215,2023-01-31,0.0,455.5
6886,46597215,2023-02-06,73.5,529.0
6887,46597215,2023-02-07,165.34,694.34
6888,46597215,2023-02-08,1123.1,1817.4399999999998
8025,46597215,2023-02-09,-11.47,1805.9699999999998
1218,46597728,2023-01-31,0.0,920.72
5455,46597728,2023-02-04,110.99,1031.71
5456,46597728,2023-02-05,749.9,1781.6100000000001
5457,46597728,2023-02-06,111.94,1893.55
8604,46597728,2023-02-13,-1856.7,36.84999999999991
8603,46597728,2023-02-13,-165.07,-128.22000000000003
1219,46643937,2023-01-31,0.0,751.73
4452,46643937,2023-02-03,61.92,813.65
7338,46643937,2023-02-07,-1348.3,-534.6499999999999
7339,46643937,2023-02-07,-74.11,-608.7599999999998
4453,46643937,2023-02-07,67.88,-540.8799999999999
4454,46643937,2023-02-11,226.92,-313.9599999999998
4455,46643937,2023-02-12,76.94,-237.01999999999987
4456,46643937,2023-02-12,1041.9,804.8800000000002
7340,46643937,2023-02-14,-110.66,694.2200000000003
1220,46663039,2023-01-31,0.0,989.43
1092,46663039,2023-02-01,49.37,1038.8
4583,46663039,2023-02-03,-119.2,919.5999999999999
4582,46663039,2023-02-03,-52.27,867.3299999999999
1094,46663039,2023-02-06,34.2,901.53
1093,46663039,2023-02-06,161.03,1062.56
4584,46663039,2023-02-09,-813.0,249.55999999999995
1095,46663039,2023-02-12,120.86,370.41999999999996
4585,46663039,2023-02-14,-112.47,257.94999999999993
1221,46730484,2023-01-31,0.0,398.49
5385,46730484,2023-02-04,111.88,510.37
8268,46730484,2023-02-10,-111.05,399.32
8269,46730484,2023-02-11,-63.08,336.24
5386,46730484,2023-02-13,80.9,417.14
8270,46730484,2023-02-14,-79.28,337.86
1222,46741126,2023-01-31,0.0,393.18
3721,46741126,2023-02-02,-114.87,278.31
3722,46741126,2023-02-03,-169.26,109.05000000000001
3723,46741126,2023-02-06,-46.16,62.89000000000004
3724,46741126,2023-02-07,-60.76,2.1299999999999955
8254,46741126,2023-02-10,184.75,186.88000000000002
3725,46741126,2023-02-13,-116.37,70.51000000000005
1223,46768821,2023-01-31,0.0,458.81
4708,46768821,2023-02-03,90.12,548.9300000000001
4709,46768821,2023-02-04,135.11,684.04
4710,46768821,2023-02-06,124.41,808.45
7934,46768821,2023-02-08,-132.61,675.84
4711,46768821,2023-02-13,129.28,805.12
1224,46790294,2023-01-31,0.0,855.42
1137,46790294,2023-02-01,-156.88,698.54
1136,46790294,2023-02-01,-55.85,642.6899999999999
1138,46790294,2023-02-03,-72.41,570.28
7275,46790294,2023-02-07,87.09,657.37
1139,46790294,2023-02-08,-98.38,558.99
7276,46790294,2023-02-09,37.65,596.64
1225,46792863,2023-01-31,0.0,843.5
1038,46792863,2023-02-01,-81.07,762.4300000000001
4093,46792863,2023-02-03,87.36,849.79
4094,46792863,2023-02-06,159.47,1009.26
1039,46792863,2023-02-07,-84.66,924.6
1226,46851905,2023-01-31,0.0,18.23
2152,46851905,2023-02-01,-123.29,-105.06
331,46851905,2023-02-01,216.49,111.43
332,46851905,2023-02-04,196.98,308.41
333,46851905,2023-02-05,140.22,448.63
334,46851905,2023-02-06,441.4,890.03
335,46851905,2023-02-09,50.63,940.66
1227,46854962,2023-01-31,0.0,364.03
1580,46854962,2023-02-01,-81.49,282.53999999999996
57,46854962,2023-02-01,35.88,318.41999999999996
58,46854962,2023-02-02,93.7,412.12
59,46854962,2023-02-13,104.27,516.39
1581,46854962,2023-02-14,-544.0,-27.610000000000014
60,46854962,2023-02-14,111.83,84.21999999999997
1228,46879333,2023-01-31,0.0,462.44
7122,46879333,2023-02-06,-135.77,326.66999999999996
8264,46879333,2023-02-10,38.95,365.62
7124,46879333,2023-02-14,-128.86,236.76
7123,46879333,2023-02-14,-79.28,157.47999999999996
1229,46913859,2023-01-31,0.0,410.19
1360,46913859,2023-02-01,-119.68,290.51
6139,46913859,2023-02-05,88.7,379.21
6140,46913859,2023-02-07,126.94,506.15
6141,46913859,2023-02-08,1127.1,1633.25
1361,46913859,2023-02-09,-107.84,1525.41
1230,46920610,2023-01-31,0.0,124.16
1400,46920610,2023-02-01,124.86,249.01999999999998
1401,46920610,2023-02-02,25.85,274.87
6629,46920610,2023-02-05,-161.25,113.62
1402,46920610,2023-02-05,36.13,149.75
6630,46920610,2023-02-08,-30.53,119.22
6631,46920610,2023-02-09,-93.51,25.710000000000008
1231,46925211,2023-01-31,0.0,509.25
107,46925211,2023-02-01,189.46,698.71
108,46925211,2023-02-09,4.38,703.09
8540,46925211,2023-02-12,-205.26,497.83000000000004
109,46925211,2023-02-13,49.89,547.72
1232,47040996,2023-01-31,0.0,462.95
1629,47040996,2023-02-01,-130.83,332.12
3535,47040996,2023-02-02,173.89,506.01
3536,47040996,2023-02-03,121.3,627.31
1630,47040996,2023-02-04,-98.52,528.79
1631,47040996,2023-02-07,-89.73,439.05999999999995
1632,47040996,2023-02-09,-76.61,362.44999999999993
3537,47040996,2023-02-12,7.66,370.10999999999996
1233,47091705,2023-01-31,0.0,54.6
2092,47091705,2023-02-01,-75.52,-20.919999999999995
2093,47091705,2023-02-02,-88.29,-109.21000000000001
3659,47091705,2023-02-02,41.88,-67.33000000000001
2094,47091705,2023-02-03,-67.38,-134.71
3660,47091705,2023-02-04,95.6,-39.11000000000001
2095,47091705,2023-02-05,-142.28,-181.39000000000001
3661,47091705,2023-02-05,1195.0,1013.61
3662,47091705,2023-02-06,92.29,1105.8999999999999
3663,47091705,2023-02-09,1340.1,2445.9999999999995
3664,47091705,2023-02-14,96.17,2542.1699999999996
1234,47115177,2023-01-31,0.0,759.59
480,47115177,2023-02-01,-137.75,621.84
